DR_Dat,DR_Tim,DR_NChk,DR_NDoc,DR_Apt,DR_Kkm,DR_TDoc,DR_TPay,DR_CDrugs,DR_NDrugs,DR_Suppl,DR_Prod,DR_Kol,DR_CZak,DR_CRoz,DR_SDisc,DR_CDisc,DR_BCDisc,DR_TabEmpl,DR_VZak,DR_Pos
2022-08-01,14:10:41,1353,13002561,13,022589,Розничная реализация,18,141664,КРЕМ ДЕТСКИЙ РОМАШКА+ВИТ.А+F 75МЛ. /АВАНТА/,Катрен г.Химки,АВАНТА ОАО,2.0,37.78,62.0,12.0,9.0,200010021962.0,29,1,3.0
2022-08-01,14:10:41,1353,13002561,13,022589,Розничная реализация,18,485337,ВАЗЕЛИНОВОЕ МАСЛО Д/ПРИЕМА ВНУТРЬ 100МЛ. №1 ФЛ. /ФЛОРА КАВКАЗА/,ПрофитМед,ФЛОРА КАВКАЗА ОАО,1.0,49.39,76.0,5.0,9.0,200010021962.0,29,1,1.0
2022-08-01,14:10:41,1353,13002561,13,022589,Розничная реализация,18,485337,ВАЗЕЛИНОВОЕ МАСЛО Д/ПРИЕМА ВНУТРЬ 100МЛ. №1 ФЛ. /ФЛОРА КАВКАЗА/,ПрофитМед,ФЛОРА КАВКАЗА ОАО,1.0,49.39,76.0,5.0,9.0,200010021962.0,29,1,2.0
2022-08-01,14:19:49,1354,13002561,13,022589,Розничная реализация,15,18570,ЛОРАГЕКСАЛ 10МГ. №10 ТАБ. /ГЕКСАЛ АГ/,Здравсервис,ГЕКСАЛ АГ,1.0,37.59,46.0,2.0,9.0,200010000452.0,29,1,2.0
2022-08-01,14:19:49,1354,13002561,13,022589,Розничная реализация,15,405631,БИОЛИТ БАДЯГА ФОРТЕ ГЕЛЬ 75МЛ.,Катрен г.Химки,БИОЛИТ ООО,1.0,68.72,108.0,10.0,9.0,200010000452.0,29,1,1.0
2022-08-01,14:28:32,1355,13002561,13,022589,Розничная реализация,18,346864,"НАТРИЯ ХЛОРИД 0,9% 100МЛ. №28 Р-Р Д/ИНФ. /ЭСКОМ/",Арал плюс,ЭСКОМ НПК ОАО,0.1071429,622.16,685.0,1.39,9.0,200010026851.0,29,1,1.0
2022-08-01,14:29:39,1356,13002561,13,022589,Розничная реализация,18,341501,ИБУПРОФЕН 200МГ. №50 ТАБ. П/О /БОРИСОВСКИЙ/,Здравсервис,БОРИСОВСКИЙ ЗАВОД МЕДПРЕПАРАТОВ,1.0,27.91,34.0,0.0,NULL,NULL,29,1,2.0
2022-08-01,16:48:18,1380,13002561,13,022589,Розничная реализация,18,341501,ИБУПРОФЕН 200МГ. №50 ТАБ. П/О /БОРИСОВСКИЙ/,Здравсервис,БОРИСОВСКИЙ ЗАВОД МЕДПРЕПАРАТОВ,1.0,27.91,34.0,1.0,9.0,200010013152.0,29,1,1.0
2022-08-01,14:31:09,1357,13002561,13,022589,Розничная реализация,15,393397,КОРВАЛОЛ 25МЛ. КАПЛИ Д/ПРИЕМА ВНУТРЬ ФЛ. И/У /ФАРМСТАНДАРТ ЛЕКСРЕДСТВА/,ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,"Фармстандарт-Томскхимфарм,ОАО",1.0,20.08,26.0,1.0,9.0,200010002999.0,29,1,1.0
2022-08-01,14:32:12,1358,13002561,13,022589,Розничная реализация,15,342845,ГЛЮКОФАЖ ЛОНГ 1000МГ. №60 ТАБ.ПРОЛОНГ. /МЕРК САНТЭ/,ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,НАНОЛЕК,1.0,591.49,657.0,19.0,9.0,200010018011.0,29,1,1.0
2022-08-01,14:32:12,1358,13002561,13,022589,Розничная реализация,15,342845,ГЛЮКОФАЖ ЛОНГ 1000МГ. №60 ТАБ.ПРОЛОНГ. /МЕРК САНТЭ/,ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,НАНОЛЕК,1.0,591.49,657.0,19.0,9.0,200010018011.0,29,1,2.0
2022-08-01,14:39:23,1359,13002561,13,022589,Розничная реализация,18,34410,КОЛГЕЙТ ЗУБ.ЩЕТКА МАССАЖЕР МЯГКАЯ [COLGATE],Протек,Колгейт Санкшао Ко Лтд,3.0,155.88,174.0,0.0,NULL,NULL,29,2,1.0
2022-08-01,14:46:11,1360,13002561,13,022589,Розничная реализация,15,114629,ТИЗАЛУД 2МГ. №30 ТАБ. /ВЕРОФАРМ/,Катрен г.Химки,ВЕРОФАРМ АО,1.0,131.22,159.0,7.0,9.0,200010017964.0,29,1,1.0
2022-08-01,14:53:48,1361,13002561,13,022589,Розничная реализация,18,137134,"СИГНИЦЕФ 0,5% 5МЛ. №1 ГЛ.КАПЛИ ФЛ./КАП. /СЕНТИСС/ПРОМЕД/",Пульс,СЕНТИСС ФАРМА / SENTIS,1.0,185.31,223.0,11.0,9.0,200010020276.0,29,1,2.0
2022-08-01,14:53:48,1361,13002561,13,022589,Розничная реализация,18,29728,КОРНЕРЕГЕЛЬ 5% 10Г. ГЛ. ГЕЛЬ ТУБА,Пульс,"Др.Герхард Манн,Химико-фармацевтическое предприяти",1.0,681.05,879.0,61.0,9.0,200010020276.0,29,1,1.0
2022-08-01,14:55:10,1362,13002561,13,022589,Розничная реализация,18,5105,СИЛИМАР 100МГ. №30 ТАБ.,Протек,ВИЛАР НПО,1.0,124.84,172.0,0.0,NULL,NULL,29,1,1.0
2022-08-01,14:55:10,1362,13002561,13,022589,Розничная реализация,18,339668,ТЕЛЗАП 40МГ. №30 ТАБ.,ПрофитМед,SANOFI,1.0,388.85,514.0,0.0,NULL,NULL,29,1,2.0
2022-08-01,14:57:26,1363,13002561,13,022589,Розничная реализация,18,33740,СУСТАМЕД ЖАБИЙ КАМЕНЬ БИО-БАЛЬЗАМ АКТИВИР. Д/ТЕЛА МАСЛО РЫЖИКА 50МЛ. ТУБА,ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,РЕАЛКОСМЕТИКС ЗАО,1.0,54.82,87.0,0.0,NULL,NULL,29,1,1.0
2022-08-01,15:04:56,1364,13002561,13,022589,Розничная реализация,18,34306,АУРА ВАТНЫЕ ДИСКИ №100 [AURA],Катрен г.Химки,Коттон Клаб ООО ( COTTON CLUB ),1.0,53.39,84.0,12.34,27.0,200010000015.0,29,1,1.0
2022-08-01,15:04:56,1364,13002561,13,022589,Розничная реализация,18,34306,АУРА ВАТНЫЕ ДИСКИ №100 [AURA],Катрен г.Химки,Коттон Клаб ООО ( COTTON CLUB ),2.0,53.39,84.0,24.66,27.0,200010000015.0,29,1,2.0
2022-08-01,15:07:19,1365,13002561,13,022589,Розничная реализация,18,31,"ТАНТУМ ВЕРДЕ 0,255МКГ/ДОЗА 30МЛ. 176ДОЗ СПРЕЙ Д/МЕСТ.ПРИМ. ДОЗИР. ФЛ.",ВИТТА КОМПАНИ ООО,ANGELINI FRANCESCO (АНДЖЕЛИНИ ),1.0,346.83,458.0,0.0,NULL,NULL,29,1,2.0
2022-08-01,15:07:19,1365,13002561,13,022589,Розничная реализация,18,67494,ОРВИРЕМ 2МГ/МЛ. 100МЛ. СИРОП Д/ДЕТЕЙ,Пульс,ФАРМСТАНДАРТ ЛЕКСРЕДСТВА ОАО,1.0,290.54,393.0,0.0,NULL,NULL,29,1,1.0
2022-08-01,15:11:16,1366,13002561,13,022589,Розничная реализация,18,9380,ПОЛИОКСИДОНИЙ 6МГ. №10 СУПП. РЕКТ./ВАГИН. /ПЕТРОВАКС/,Пульс,ПЕТРОВАКС,1.0,894.0,996.23,0.0,NULL,NULL,29,1,1.0
2022-08-01,15:26:02,1367,13002561,13,022589,Розничная реализация,18,342213,МАСКА МЕД. ЛАТИО ДЕТСКАЯ ТРЕХСЛОЙНАЯ (3-Х) РИСУНОК №50 И/У [LATIO],Катрен г.Химки,КИТ ООО,0.7,234.8,364.0,0.0,NULL,NULL,29,1,2.0
2022-08-01,15:26:02,1367,13002561,13,022589,Розничная реализация,18,260840,АСКОРБИНКА ЛУНТИК ВИТ.С №10 ТАБ. (30Г.) /ФАРМ-ПРО/ТИГОДА-ФАРМ/,Катрен г.Химки,ФАРМ-ПРО,1.0,9.66,16.0,0.0,NULL,NULL,29,1,1.0
2022-08-01,15:26:02,1367,13002561,13,022589,Розничная реализация,18,45768,СИЛЬВЕР КАПИТАН БАТОНЧИК КОКОС ШОК.ГЛАЗ. 50Г.,Катрен г.Химки,ФАКЕЛ-ДИЗАЙН ООО,1.0,23.99,39.0,0.0,NULL,NULL,29,1,4.0
2022-08-01,15:26:02,1367,13002561,13,022589,Розничная реализация,18,436926,СИЛЬВЕР КАПИТАН БАТОНЧИК ТРЮФЕЛЬ+ОРЕХ ШОК.ГЛАЗ. 50Г.,Катрен г.Химки,ФАКЕЛ-ДИЗАЙН ООО,1.0,24.84,41.0,0.0,NULL,NULL,29,1,6.0
2022-08-01,15:26:02,1367,13002561,13,022589,Розничная реализация,18,45768,СИЛЬВЕР КАПИТАН БАТОНЧИК КОКОС ШОК.ГЛАЗ. 50Г.,Катрен г.Химки,ФАКЕЛ-ДИЗАЙН ООО,1.0,22.86,38.0,0.0,NULL,NULL,29,1,5.0
2022-08-01,15:26:02,1367,13002561,13,022589,Розничная реализация,18,339843,ЭСВИЦИН СР-ВО П/ОБЛЫСЕНИЯ ЛОСЬОН-ТОНИК 250МЛ. ФЛ. /ВИО-ФАРМ/,Здравсервис,ВИО-ФАРМ,1.0,143.19,222.0,0.0,NULL,NULL,29,1,7.0
2022-08-01,15:28:07,1368,13002561,13,022589,Розничная реализация,15,13991,"ТЕНОРИК 50МГ.+12,5МГ. №28 ТАБ. П/П/О",Пульс,Ипка Лабораториз Лимитед (IPCA),1.0,178.55,245.0,0.0,NULL,NULL,29,1,1.0
2022-08-01,15:55:06,1369,13002561,13,022589,Розничная реализация,18,130465,ДИАБЕТОН МВ 60МГ. №30 ТАБ. МОДИФ.ВЫСВ. /СЕРВЬЕ/,Пульс,СЕРДИКС ООО,1.0,178.97,203.0,10.0,9.0,200010004645.0,29,1,1.0
2022-08-01,15:55:06,1369,13002561,13,022589,Розничная реализация,18,130465,ДИАБЕТОН МВ 60МГ. №30 ТАБ. МОДИФ.ВЫСВ. /СЕРВЬЕ/,Пульс,СЕРДИКС ООО,1.0,178.97,203.0,10.0,9.0,200010004645.0,29,1,2.0
2022-08-01,16:00:29,1370,13002561,13,022589,Розничная реализация,18,6125,КОНКОР 5МГ. №30 ТАБ. П/П/О /МЕРК/,ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,НАНОЛЕК,1.0,170.37,207.0,10.0,9.0,200010016459.0,29,1,1.0
2022-08-01,16:00:29,1370,13002561,13,022589,Розничная реализация,18,180834,ОКТОЛИПЕН 600МГ. №30 ТАБ. П/П/О /ФАРСТАНДАРТ-ЛЕКСРЕДСТВА/,Катрен г.Химки,ФАРМСТАНДАРТ ЛЕКСРЕДСТВА ОАО,1.0,610.3,678.0,20.0,9.0,200010016459.0,29,1,3.0
2022-08-01,16:14:54,1371,13002561,13,022589,Розничная реализация,15,161749,МИРРОЛЛА ШАМПУНЬ ЛУКОВЫЙ + КРАСНЫЙ ПЕРЕЦ 150МЛ. [MIRROLLA],Здравсервис,МИРРОЛЛА ООО,1.0,94.92,164.0,16.0,9.0,200010022477.0,29,1,1.0
2022-08-01,16:14:54,1371,13002561,13,022589,Розничная реализация,15,354089,УГОЛЬ АКТИВИРОВАННЫЙ 250МГ. №50 ТАБ. /ФАРМСТАНДАРТ ЛЕКСРЕДСТВА/,Пульс,ФАРМСТАНДАРТ ЛЕКСРЕДСТВА ОАО,1.0,39.47,60.0,4.0,9.0,200010022477.0,29,1,3.0
2022-08-01,16:14:54,1371,13002561,13,022589,Розничная реализация,15,16261,СИЛЬВЕР КАПИТАН БАТОНЧИК КОКОС КАКАО БЕЛ.ГЛАЗ. 50Г.,Катрен г.Химки,ФАКЕЛ-ДИЗАЙН ООО,1.0,24.12,40.0,4.0,9.0,200010022477.0,29,1,2.0
2022-08-01,16:19:20,1372,13002561,13,022589,Розничная реализация,18,9220,НАТАЛЬСИД 250МГ. №10 СУПП. РЕКТ. /НИЖФАРМ/,Фармкомплект ООО,НИЖФАРМ,1.0,428.4,566.0,39.0,9.0,200010003301.0,29,1,1.0
2022-08-01,16:34:01,1374,13002561,13,022589,Розничная реализация,18,251785,АНАУРЕТТЕ СПРЕЙ Д/ОЧИЩ. УШНОЙ ПОЛОСТИ 15МЛ.,Пульс,NAVEH PHARMA,1.0,352.39,519.0,51.0,9.0,200010015179.0,29,1,1.0
2022-08-01,16:34:01,1374,13002561,13,022589,Розничная реализация,18,276470,БУТАДИОН 5% 20Г. МАЗЬ Д/НАРУЖ.ПРИМ. ТУБА /ОЗОН/,ВИТТА КОМПАНИ ООО,ОЗОН ООО,1.0,127.27,185.0,12.0,9.0,200010015179.0,29,1,2.0
2022-08-01,16:35:39,1375,13002561,13,022589,Розничная реализация,15,340851,"ТРИПЛИКСАМ 5МГ.+2,5МГ.+10МГ. №30 ТАБ. П/П/О",Пульс,СЕРДИКС ООО,1.0,856.42,1105.0,77.0,9.0,200010015179.0,29,1,1.0
2022-08-01,16:38:20,1376,13002561,13,022589,Розничная реализация,15,159765,"КСАЛАТАН 0,005% 2,5МЛ. №3 ГЛ.КАПЛИ ФЛ./КАП.",Пульс,PFIZER,0.33333334,1870.0,2151.0,50.0,9.0,200010001149.0,29,1,1.0
2022-08-01,16:39:52,1377,13002561,13,022589,Розничная реализация,15,33001,"ЛЕЙКОПЛАСТЫРЬ БАКТЕР. 2,5Х7,2 №1 /ВЕРОФАРМ/",ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,ВЕРОФАРМ АО,24.0,2.08,4.0,0.0,NULL,NULL,29,1,1.0
2022-08-01,16:41:57,1378,13002561,13,022589,Розничная реализация,15,45880,"ИНДАПАМИД 2,5МГ. №30 ТАБ. П/О /ХЕМОФАРМ/",Катрен г.Химки,НИЖФАРМ,1.0,70.78,89.0,4.0,9.0,200010000750.0,29,1,1.0
2022-08-01,16:41:57,1378,13002561,13,022589,Розничная реализация,15,45880,"ИНДАПАМИД 2,5МГ. №30 ТАБ. П/О /ХЕМОФАРМ/",Катрен г.Химки,НИЖФАРМ,1.0,70.78,89.0,4.0,9.0,200010000750.0,29,1,2.0
2022-08-01,16:41:57,1378,13002561,13,022589,Розничная реализация,15,111178,ТРОМБОПОЛ 75МГ. №30 ТАБ.КШ/РАСТВ. П/О /ПОЛЬФАРМА/,Катрен г.Химки,Польфарма Фармацевтический завод С.А.,1.0,35.78,44.0,2.0,9.0,200010000750.0,29,1,5.0
2022-08-01,16:41:57,1378,13002561,13,022589,Розничная реализация,15,111178,ТРОМБОПОЛ 75МГ. №30 ТАБ.КШ/РАСТВ. П/О /ПОЛЬФАРМА/,Катрен г.Химки,Польфарма Фармацевтический завод С.А.,1.0,35.78,44.0,2.0,9.0,200010000750.0,29,1,6.0
2022-08-01,16:44:23,1379,13002561,13,022589,Розничная реализация,18,440357,КАМФОРНЫЙ СПИРТ 10% 40МЛ. №1 Р-Р Д/НАРУЖ.ПРИМ. ФЛ. /ИВАНОВСКАЯ ФФ/,Катрен г.Химки,ИВАНОВСКАЯ ФАРМ. ФАБРИКА,1.0,25.79,40.0,2.0,9.0,200010026815.0,29,1,5.0
2022-08-01,16:44:23,1379,13002561,13,022589,Розничная реализация,18,440357,КАМФОРНЫЙ СПИРТ 10% 40МЛ. №1 Р-Р Д/НАРУЖ.ПРИМ. ФЛ. /ИВАНОВСКАЯ ФФ/,Катрен г.Химки,ИВАНОВСКАЯ ФАРМ. ФАБРИКА,1.0,25.79,40.0,2.0,9.0,200010026815.0,29,1,6.0
2022-08-01,16:44:23,1379,13002561,13,022589,Розничная реализация,18,496536,ЙОДА 5% 25МЛ. №1 СПИРТ. Р-Р Д/НАРУЖ.ПРИМ. ФЛ. /ТУЛЬСКАЯ ФФ/,Арал плюс,ТУЛЬСКАЯ ФАРМ. ФАБРИКА,1.0,49.4,76.0,5.0,9.0,200010026815.0,29,1,4.0
2022-08-01,16:44:23,1379,13002561,13,022589,Розничная реализация,18,400035,АНАЛЬГИН 500МГ. №20 ТАБ. /ФАРМСТАНДАРТ/,Здравсервис,ФАРМСТАНДАРТ ЛЕКСРЕДСТВА ОАО,1.0,37.73,58.0,4.0,9.0,200010026815.0,29,1,1.0
2022-08-01,16:44:23,1379,13002561,13,022589,Розничная реализация,18,400035,АНАЛЬГИН 500МГ. №20 ТАБ. /ФАРМСТАНДАРТ/,Здравсервис,ФАРМСТАНДАРТ ЛЕКСРЕДСТВА ОАО,1.0,37.73,58.0,4.0,9.0,200010026815.0,29,1,2.0
2022-08-01,16:44:23,1379,13002561,13,022589,Розничная реализация,18,345542,АЦЕТИЛСАЛИЦИЛОВАЯ К-ТА 500МГ. №20 ТАБ. /ФАРМСТАНДАРТ/,Катрен г.Химки,ФАРМСТАНДАРТ ЛЕКСРЕДСТВА ОАО,1.0,15.18,19.0,0.0,NULL,NULL,29,1,3.0
2022-08-01,16:44:23,1379,13002561,13,022589,Розничная реализация,18,384267,НАЙЗ 100МГ. №30 ТАБ.,ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,Д-р Редди с Лабораторис Лтд / Dr.REDDY's,1.0,256.69,347.0,24.0,9.0,200010026815.0,29,1,7.0
2022-08-01,16:48:18,1380,13002561,13,022589,Розничная реализация,18,374617,ФЛУКОНАЗОЛ 150МГ. №4 КАПС. /ВЕРТЕКС/,Пульс,ВЕРТЕКС,1.0,86.9,107.0,5.0,9.0,200010013152.0,29,1,6.0
2022-08-01,16:48:18,1380,13002561,13,022589,Розничная реализация,18,565192,КАНЕФРОН Н №120 ТАБ. П/О,Протек,Роттендорф Фарма / ROTTENDORF /,1.0,1217.15,1522.0,106.0,9.0,200010013152.0,29,1,2.0
2022-08-01,16:48:18,1380,13002561,13,022589,Розничная реализация,18,346727,МЕТРОНИДАЗОЛ 250МГ. №20 ТАБ. /МЕДИСОРБ/,Катрен г.Химки,МЕДИСОРБ,1.0,30.64,37.0,1.0,9.0,200010013152.0,29,1,3.0
2022-08-01,16:48:18,1380,13002561,13,022589,Розничная реализация,18,346727,МЕТРОНИДАЗОЛ 250МГ. №20 ТАБ. /МЕДИСОРБ/,Катрен г.Химки,МЕДИСОРБ,1.0,30.64,37.0,1.0,9.0,200010013152.0,29,1,4.0
2022-08-01,16:49:37,1381,13002561,13,022589,Розничная реализация,15,148756,"ИНДАПАМИД 2,5МГ. №30 ТАБ. П/О /КАНОНФАРМА/",ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,КАНОНФАРМА ПРОДАКШН,1.0,26.13,32.0,1.0,9.0,200010001749.0,29,1,1.0
2022-08-01,16:49:37,1381,13002561,13,022589,Розничная реализация,15,148756,"ИНДАПАМИД 2,5МГ. №30 ТАБ. П/О /КАНОНФАРМА/",ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,КАНОНФАРМА ПРОДАКШН,1.0,26.13,32.0,1.0,9.0,200010001749.0,29,1,2.0
2022-08-01,17:03:26,1382,13002561,13,022589,Розничная реализация,18,9426,ВЕРОШПИРОН 50МГ. №30 КАПС. /ГЕДЕОН РИХТЕР/,Катрен г.Химки,ГЕДЕОН РИХТЕР РУС,1.0,177.67,215.0,10.0,9.0,200010017788.0,29,1,2.0
2022-08-01,17:03:26,1382,13002561,13,022589,Розничная реализация,18,20856,БЕТАЛОК ЗОК 50МГ. №30 ТАБ.ПРОЛОНГ. П/О /АСТРА ЗЕНЕКА/,Катрен г.Химки,Астра Зенека АБ,1.0,244.77,282.0,14.0,9.0,200010017788.0,29,1,1.0
2022-08-01,17:03:26,1382,13002561,13,022589,Розничная реализация,18,39416,"ЛЕВОМЕКОЛЬ 40МГ/Г.+7,5МГ/Г. 40Г. №1 МАЗЬ Д/НАРУЖ.ПРИМ. ТУБА /НИЖФАРМ/",Пульс,НИЖФАРМ,1.0,150.94,207.0,14.0,9.0,200010017788.0,29,1,3.0
2022-08-01,18:58:11,1405,13002561,13,022589,Розничная реализация,18,39416,"ЛЕВОМЕКОЛЬ 40МГ/Г.+7,5МГ/Г. 40Г. №1 МАЗЬ Д/НАРУЖ.ПРИМ. ТУБА /НИЖФАРМ/",Пульс,НИЖФАРМ,1.0,150.94,207.0,0.0,NULL,NULL,29,1,2.0
2022-08-01,17:10:59,1384,13002561,13,022589,Розничная реализация,15,340098,СТРЕПТОЦИД 10Г. №1 ПОР. Д/НАРУЖ.ПРИМ. БАНКА ДОЗ. /ЛЕКАРЬ/,Катрен г.Химки,ЛЕКАРЬ ООО,1.0,74.4,106.0,12.63,925.0,200000000492.0,29,1,3.0
2022-08-01,17:10:59,1384,13002561,13,022589,Розничная реализация,15,4773,ЛЕКРОЛИН 20МГ/МЛ. 10МЛ. №1 ГЛ.КАПЛИ ФЛ. /САНТЭН/,Фармкомплект ООО,НЕКСТ ФАРМА САС,1.0,86.27,105.0,12.51,925.0,200000000492.0,29,1,1.0
2022-08-01,17:10:59,1384,13002561,13,022589,Розничная реализация,15,12643,НАСОБЕК 50МКГ/ДОЗА 200ДОЗ №1 НАЗАЛ.СПРЕЙ ФЛ. /ТЕВА/,Катрен г.Химки,ТЕВА ЧЕШСКОЕ ПРЕДПРИЯТИЕ,1.0,145.52,175.0,20.86,925.0,200000000492.0,29,1,2.0
2022-08-01,17:22:53,1385,13002561,13,022589,Розничная реализация,18,393397,КОРВАЛОЛ 25МЛ. КАПЛИ Д/ПРИЕМА ВНУТРЬ ФЛ. И/У /ФАРМСТАНДАРТ ЛЕКСРЕДСТВА/,ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,"Фармстандарт-Томскхимфарм,ОАО",1.0,20.08,26.0,0.0,NULL,NULL,29,1,1.0
2022-08-01,17:22:53,1385,13002561,13,022589,Розничная реализация,18,393397,КОРВАЛОЛ 25МЛ. КАПЛИ Д/ПРИЕМА ВНУТРЬ ФЛ. И/У /ФАРМСТАНДАРТ ЛЕКСРЕДСТВА/,ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,"Фармстандарт-Томскхимфарм,ОАО",1.0,20.08,26.0,0.0,NULL,NULL,29,1,2.0
2022-08-01,17:50:20,1392,13002561,13,022589,Розничная реализация,18,393397,КОРВАЛОЛ 25МЛ. КАПЛИ Д/ПРИЕМА ВНУТРЬ ФЛ. И/У /ФАРМСТАНДАРТ ЛЕКСРЕДСТВА/,ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,"Фармстандарт-Томскхимфарм,ОАО",1.0,20.08,26.0,0.0,NULL,NULL,29,1,3.0
2022-08-01,17:28:21,1386,13002561,13,022589,Розничная реализация,18,115992,"ЗВЕЗДОЧКА НОЗ 0,1% 15МЛ. НАЗАЛ.СПРЕЙ ФЛ. +РАСП.",Протек,DANAPHA,1.0,62.48,78.0,0.0,NULL,NULL,29,1,1.0
2022-08-01,17:28:21,1386,13002561,13,022589,Розничная реализация,18,45389,"САНОРИН 0,1% 10МЛ. №1 С МАСЛОМ ЭВКАЛИПТА НАЗАЛ.КАПЛИ ФЛ.",Катрен г.Химки,САНЕКА ФАРМАСЬЮТИКАЛС А.С. (SANECA ),1.0,108.46,149.0,0.0,NULL,NULL,29,1,3.0
2022-08-01,17:28:21,1386,13002561,13,022589,Розничная реализация,18,185661,ЗВЕЗДОЧКА ФЛЮ ЛИМОН 15Г. №5 ПОР. Д/Р-РА Д/ПРИЕМА ВНУТРЬ ПАК.,Магнит Фарма ООО,ДАНАФА ФАРМАСЬЮТИКАЛ ДЖОЙНТ СТОК КОМПАНИ / DANAFA,1.0,127.93,176.0,0.0,NULL,NULL,29,1,2.0
2022-08-01,17:29:53,1387,13002561,13,022589,Розничная реализация,18,36124,САЛФЕТКИ ДВУХСЛ. СТЕР. 16Х14СМ №10 И/У,Здравсервис,ВЕРАМЕД,1.0,9.83,17.0,1.0,9.0,200010023529.0,29,1,1.0
2022-08-01,17:29:53,1387,13002561,13,022589,Розничная реализация,18,354211,ЭВЕРС-ЛАЙФ САЛФЕТКА СТЕР. 2-Х СЛ. 16Х14СМ. №10 [EVERS LIFE],Авеста,ЭВТЕКС,1.0,14.4,24.0,2.0,9.0,200010023529.0,29,1,2.0
2022-08-01,17:29:53,1387,13002561,13,022589,Розничная реализация,18,354211,ЭВЕРС-ЛАЙФ САЛФЕТКА СТЕР. 2-Х СЛ. 16Х14СМ. №10 [EVERS LIFE],Авеста,ЭВТЕКС,1.0,14.4,24.0,2.0,9.0,200010023529.0,29,1,3.0
2022-08-01,17:37:41,1388,13002561,13,022589,Розничная реализация,15,151073,ДЕСИТИН 57Г./50МЛ. КРЕМ ТУБА,Здравсервис,JOHNSON & JOHNSON (ДЖОНСОН),1.0,265.96,418.0,41.0,9.0,200010016544.0,29,1,1.0
2022-08-01,17:39:30,1389,13002561,13,022589,Розничная реализация,15,463100,КЕТОРОЛ ЭКСПРЕСС 10МГ. №20 ТАБ. ДИСПЕРГ. /Д-Р РЕДДИС/,Катрен г.Химки,Д-р Редди с Лабораторис Лтд / Dr.REDDY's,1.0,47.5,73.0,0.0,NULL,NULL,29,1,1.0
2022-08-01,17:39:59,1390,13002561,13,022589,Розничная реализация,15,51314,РЕМЕНС №36 ТАБ. ПОДЪЯЗЫЧ. ГОМЕОПАТ.,Катрен г.Химки,Рихард Биттнер АГ,1.0,587.62,759.0,0.0,NULL,NULL,29,1,1.0
2022-08-01,17:48:25,1391,13002561,13,022589,Розничная реализация,15,493777,КЕТОПРОФЕН-АКОС 5% 50Г. ГЕЛЬ Д/НАРУЖ.ПРИМ. ТУБА /СИНТЕЗ/,Протек,Синтез АКО ОАО,1.0,198.23,272.0,0.0,NULL,NULL,29,1,1.0
2022-08-01,17:48:25,1391,13002561,13,022589,Розничная реализация,15,13574,НИМЕСИЛ 100МГ. 2Г. №30 ГРАН. Д/СУСП. Д/ПРИЕМА ВНУТРЬ ПАК. /ГУИДОТТИ/МЕНАРИНИ/,Авеста,А.Менарини Индустриэ Фармачеутикэ Риунитэ (Menarin,0.1,927.61,1197.0,0.0,NULL,NULL,29,1,2.0
2022-08-01,17:50:20,1392,13002561,13,022589,Розничная реализация,18,418134,ВАЛИДОЛ 60МГ. №10 ТАБ. ПОДЪЯЗЫЧ. /ФАРМСТАНДАРТ/,Катрен г.Химки,ФАРМСТАНДАРТ ЛЕКСРЕДСТВА ОАО,1.0,30.25,35.0,0.0,NULL,NULL,29,1,1.0
2022-08-01,17:50:20,1392,13002561,13,022589,Розничная реализация,18,418134,ВАЛИДОЛ 60МГ. №10 ТАБ. ПОДЪЯЗЫЧ. /ФАРМСТАНДАРТ/,Катрен г.Химки,ФАРМСТАНДАРТ ЛЕКСРЕДСТВА ОАО,1.0,30.25,35.0,0.0,NULL,NULL,29,1,2.0
2022-08-01,17:50:20,1392,13002561,13,022589,Розничная реализация,18,348186,"НАФТИЗИН 0,1% 15МЛ. НАЗАЛ.КАПЛИ ФЛ./КАП. /СЛАВЯНСКАЯ АПТЕКА/",ПрофитМед,СЛАВЯНСКАЯ АПТЕКА ООО,2.0,5.83,8.0,0.0,NULL,NULL,29,1,4.0
2022-08-01,17:51:58,1393,13002561,13,022589,Розничная реализация,18,494512,ДИМЕКСИД 99% 100МЛ. КОНЦ. Д/Р-РА Д/НАРУЖ.ПРИМ. ФЛ. /ЙОДНЫЕ ТЕХНОЛОГИИ И МАРКЕТИНГ/,Фармкомплект ООО,ЙОДНЫЕ ТЕХНОЛОГИИ И МАРКЕТИНГ ООО,1.0,297.98,403.0,28.0,9.0,200010021967.0,29,1,3.0
